message,Y
"Union Minister nitin_gadkari inaugurates and lays foundation stone of over 765 kms long 14 NH projects worth over Rs 13,000 crore in Telangana via virtual mode; says all the districts in the State to be connected with National Highways soon. (1/2)

",1
".FinMinIndia releases 8th weekly instalment of Rs. 6,000 crore to the States to meet the GST compensation shortfall. 

A total amount of Rs. 48,000 crore has been released so far to all States and UTs with legislation. 

 ",1
"Even amid COVID19 pandemic, Prime Minister narendramodi motivated citizens with AtmaNirbharBharat initiative and that's why IISF2020 theme is 'Science for Self-Reliant India &amp; Global Welfare'  Union Minister drharshvardhan ",1
PM narendramodi to inaugurate IISF2020 tomorrow at 430 pm and Vice President MVenkaiahNaidu will be present at the closing ceremony on 25th December 2020 Union Minister drharshvardhan ,1
"IISF2020 will start tomorrow on the occasion of birth anniversary of prominent scientist Srinivasa Ramanujan and will end on 25th Dec on the occasion of birth anniversary of 
AtalBihariVajpayee Union Minister drharshvardhan ",1
"Scientific community really rose to the occasion in 2020 inspite of COVID not only in India but all across the world Union Minister drharshvardhan at curtain raiser press conference on 6th India International Science Festival-2020

IISF2020 ",1
".shipmin_india identifies new routes for RO-RO (Roll-on/Roll-off), RO-PAX &amp; Ferry services on various routes across the nation to promote the supplementary and sustainable mode of the transportation through coastal/inland water.

 ",1
"COVID19 updates

 Active caseload further drops to 3.03 lakh (3,03,639); comprises just 3.02% of total positive cases

 25,709 new recoveries in the last 24 hours against 24,337 new cases; recovery rate improves to 95.53%

Unite2FightCorona

Details ",1
"Experience science virtually in the Mega Science Festival IISF2020

This year the event is being organized with a vision of Promotion of AtmanirbharBharat and Global Welfare through Science, Technology &amp; Innovation

 ️ 22 to 25th December 2020 ",1
" LIVE NOW 

Union Minister drharshvardhan holds curtain raiser press conference on India International Science Festival-2020

IISF2020

  

 
 

",1
"Text of Prime Minister narendramodi's message at the sixth India-Japan SAMVAD Conference

 ",1
" LIVE at 1115 AM 

Union Minister drharshvardhan to hold curtain raiser press conference on India International Science Festival-2020

 National Media Centre, New Delhi

IISF2020

  

 
 ",1
"Principal DG, PIB, Kuldeep Dhatwalia activated the PIB web page of India International Science Festival 2020. 

Access the press releases, photos, videos and other information on IISF2020 on this webpage.

DG_PIB 

Visit here for important updates  ",1
"Vice President appeals to the medical fraternity to ensure that affordable healthcare is available to all and treatment costs are brought down. He also emphasises that ethics should be followed by everyone including those in the medical profession.

(2/2)

",1
"Vice President MVenkaiahNaidu virtually launches the Society of Coronary Surgeons in Hyderabad; urges people to regularly practice Yoga and meditation to beat the stress and prevent non-communicable diseases 

(1/2)

 ",1
"Home Minister AmitShah addresses the faculty, students and intellectuals at Visva Bharati University at Shantiniketan in West Bengal

 ",1
"Prime Minister narendramodi to deliver the inaugural address at India International Science Festival 2020 on 22 December at 430 PM via video conferencing

IISF2020

",1
"MSP operations during Kharif Marketing Season 2020-21

About 48.56 lakh farmers have already been benefitted from the ongoing KMS procurement operations with MSP value of  77,957.83 crore

 ",1
"This year, a record 632 science documentaries, short films, animation videos received from 60 countries. A competition for Indian and International professional and student film- makers has been organised 

(2/2)

",1
"As part of IISF2020  India International Science Festival, the International Science Film Festival of India (ISFFI) seeks to promote science popularization among citizens &amp; aims at attracting talented young science filmmakers &amp; science enthusiasts

(1/2)

",1
"In Science and Performing Arts event, an effort will be made to explore the logic behind various performing art forms focusing on vocal, instrumental music &amp; dance in the light of contemporary sciences. 

Register at  

IISF2020 ",1
"Union Minister dpradhanbjp dedicates the Bengal Basin, the 8th producing basin of India, to the nation; says the discovery would play a role for India s energy security &amp; would add to the commitment towards reducing oil import dependence

",1
"All India Radio, Gorakhpur University and various other Science popularization organisations also hold outreach events for IISF2020

(2/2)

",1
"India International Science Festival 2020 is the largest ever science festival going to be held on virtual environment.

CSIR_CECRI organises an online outreach event to motivate the young scientists to participate in large numbers at IISF2020.

(1/2)

 ",1
"IISF2020 brings in an opportunity to demonstrate the strength and potential of Indian Science &amp; Technology not only to the people of India but to the entire international community as well.

Focal theme Science for Self-Reliant India and Global Welfare

",1
"Archaeological Survey of India removes the cap on the number of visitors to its centrally protected monuments/ sites

Selling of physical tickets may be resumed where there are problems in QR code and network. Sound and light show may also be resumed

",1
"Traditional Crafts and Artisan Meet &amp; Expo will emphasize the science behind the traditional Indian Art and Crafts, their history, technological and policy interventions to improve the quality of handicrafts and the life of the artisans &amp; their future prospects.

IISF2020 ",1
"Prime Minister narendramodi to address centenary celebrations of Aligarh Muslim University on 22nd December, 2020 at 11 AM via video conferencing

",1
"COVID19India updates

 Active caseload further drops to 3.05 lakh (3,05,344); comprises just 3.04% of total positive cases

 29,690 new recoveries in the last 24 hours against 26,624 new cases; recovery rate improves to 95.51%

Unite2FightCorona

 ",1
"Cyclothon will continue till 31st December, citizens can participate by registering on Fit India website (

(2/2)

",1
"FitIndiaCyclothon getting huge response, around 13 Lakh people participated in the first week of its launch completing over 57 lakh kilometers of cycling

NewIndiaFitIndia

(1/2)

",1
"Reform linked borrowing permissions are facilitating EaseofDoingBusiness reforms

 Five States completed stipulated reforms in Ease of Doing Business

 Additional borrowing permission of Rs.16,728 crore granted

FinMinIndia 

 ",1
It is the special Kripa of the Guru Sahibs that we will mark the special occasion of the 400th Parkash Parv of Sri Guru Teg Bahadur Ji during the NDA Government s tenure. Let us mark this blessed occasion in a historic way &amp;celebrate the ideals of Sri Guru Teg Bahadur Ji PM Modi ,1
"This morning, PM narendramodi prayed at the historic Gurudwara Rakab Ganj Sahib, where the pious body of Sri Guru Teg Bahadur Ji was cremated. PM felt extremely blessed. PM Modi, like millions around the world, is deeply inspired by the kindnesses of Sri Guru Teg Bahadur Ji. ",1
"Prime Minister narendramodi visits Gurudwara Rakab Ganj in New Delhi, pays tribute to Guru Teg Bahadur

",1
"Hyderabad based DRDO_India labs showcased various indigenously developed systems and technologies in wide ranging areas including missiles, avionics systems, advanced materials, electronic warfare

(2/2)

  ",1
"Defence Minister rajnathsingh inaugurated the advanced Hypersonic Wind Tunnel (HWT) test facility, during his visit to DRDO_India's Dr APJ Abdul Kalam Missile Complex in Hyderabad on 19th December, 2020

(1/2)

  ",1
"The Agritech event will provide a common platform for farmers, agro-industries, startups, researchers and students to actively participate and deliberate upon various emergent topics in agriculture.

IISF2020 AatmaNirbharBharat ",1
"Union Minister nitin_gadkari calls upon the State to take up production of Ethanol in a big way, as it is one of the largest producer of sugarcane in the country.

(2/2)

 ",1
"Union Minister nitin_gadkari inaugurates and lays foundation stone of about 1200 kms long 33 NH projects worth nearly  11,000 crore in Karnataka; says Government to invest about  1,16,144 crore in Karnataka in coming years

(1/2)

 ",1
"Text of Prime Minister narendramodi's keynote address at ASSOCHAMFoundationWeek 2020

ASSOCHAM4India 

  ",1
"Government is continuing efforts to build an efficient and friendly ecosystem - Prime Minister narendramodi 

PM urges the industry to ensure that its benefits reach the last mile by bringing reforms within the industry

ASSOCHAM4India 

(2/2)

 ",1
"Prime Minister narendramodi delivers keynote address at ASSOCHAMFoundationWeek 2020; says country today is with enterprise and wealth creators giving opportunities to crores of youth

ASSOCHAM4India 

(1/2)

 ",1
"Union Minister rsprasad and MoS SanjayDhotreMP present Pandit Deendayal Upadhyay Telecom Skill Excellence Awards

The Ministers appreciated the two awardees in leveraging the telecom technology through their innovative ideas

 ",1
"India's COVID19 pandemic growth has dropped to 2% and case fatality rate is amongst lowest in the world at 1.45%. The recovery rate has also peaked to 95.46% Health Minister drharshvardhan

Unite2FightCorona 

(2/2)

 ",1
"Health Minister drharshvardhan chairs 22nd meeting of Group of Ministers (GOM) on COVID19; expresses the need for an expeditious vaccination drive to cover all the target populations estimated to be around 30 crores

Unite2FightCorona 

(1/2)

 ",1
"The Indian panorama Feature Film Jury selected 20 feature films, 3 mainstream films &amp; 20 non-feature films

Selected from a wide pool of 183 contemporary Indian films, the collection of films reflects the vibrancy &amp; diversity of Indian film Industry
(2/2)

",1
"51st International Film Festival of India announces the selection of Indian Panorama films for the year 2020

The selected films will be showcased on the big screen for all the registered delegates and representatives from the selected films

(1/2)

 ",1
"The Young Scientists  Conference (YSC) is an opportunity to bring all young &amp; energetic scientific minds on a single platform to present their research &amp; experiences.

IISF2020 AatmaNirbharBharat ",1
".RailMinIndia issues clarification regarding news being published about waiting list for trains from 2024

The provision of issuing waiting list tickets is not being done away with

 ",1
" 29,885 new recoveries in the last 24 hours against 25,152 new confirmed cases; recovery rate improves to 95.46%

 34 States/UTs have recovery rate more than 90%; 74.97% of the new recovered cases is contributed by 10 States/UTs

(2/2)

 ",1
"COVID19India updates

 Active caseload further contracts to 3.08 lakh (3,08,751); comprises 3.09% of the total positive cases

 Cumulative tests crosses  the 16 crore mark, cumulative positivity rate stands at 6.25% as of today

(1/2)

 ",1
" LIVE NOW 

Prime Minister narendramodi delivers the keynote address at ASSOCHAM Foundation Week 2020

ASSOCHAM4India 

  

 
 

",1
"Prime Minister narendramodi pays tributes to Sri Guru Tegh Bahadur Ji on his Shaheedi Diwas

",1
"Prime Minister narendramodi greets people of Goa on Goa Liberation Day

",1
".ADB_HQ &amp; Government of India signs a $4.21 million project readiness financing facility for preparation of infrastructure development projects to improve urban amenities and develop tourism infrastructure in the northeastern state of Tripura

 ",1
"Minister for Petroleum &amp; Natural Gas and Steel dpradhanbjp emphasizes role of SAIL steel plants in Mission Purvodaya to drive development of eastern India

 ",1
"MSP Operations during Kharif Marketing Season 2020-21

  A quantity of 5575090 Cotton bales valuing Rs.16057.63 Crore has been procured benefitting 1080015 farmers

 ",1
".MSDESkillIndia establishes first centre of excellence for skill development in power sector

Center of Excellence to provide special training to trainers and assessors; annual capacity 300+

 ",1
"PresidentKovind to Grace the Goa s Liberation Day Celebrations in Panaji Tomorrow

 ",1
"Prime Minister narendramodi addresses Kisan Sammelan held in Madhya Pradesh

Addresses concerns over MSP, Contract farming cautions against false propaganda

 ",1
"Defence Minister rajnathsingh hands over indigenously developed DRDO_India systems to Army, Navy and Air Force

He also gave away awards to DRDO scientists for outstanding contributions in various categories 

Details ",1
".MORTHIndia invites public comments for introducing adoption of E20 fuel, i.e, blend of 20% of ethanol with gasoline

Apart from helping in reducing emissions of carbon dioxide, hydrocarbons, etc., it will also help reduce the oil import bill

",1
"Union Minister nitin_gadkari to inaugurate and lay foundation stone for 33 highway projects worth nearly  11,000 crore in Karnataka on 19th December, 2020

These projects will enhance better connectivity, convenience &amp; economic growth in the State

 ",1
".RailMinIndia issues draft National Rail Plan

 The objective of the Plan is to create capacity ahead of demand by 2030, which in turn would cater to growth in demand right up to 2050

 ",1
"Union Minister DrJitendraSingh addresses the valedictory function of 95th Foundation Course at LBSNAA_Official; says PM s vision for Good Governance is reflected in initiatives like Mission Karmayogi and Aarambh for Civil Services

 ",1
"IISF2020 aims to revive the long tradition of toys and games that traces back to the Harappan Civilization.

The event will seek to motivate development of the mind, concentration &amp; logical thinking and also provide a platform to display products by local manufacturers. ",1
"Defence Minister rajnathsingh virtually addresses the 4th Military Literature Festival; appeals to youth to gain knowledge of country s military history and get inspired from the experiences of the veterans

 ",1
"Vice President MVenkaiahNaidu urges the media to be a part of the solution and not part of the problem since like every citizen, government and other stakeholders, media too have a certain responsibility towards the nation.

(2/2)

 ",1
"Vice President MVenkaiahNaidu calls for sanity in the use of social media to stall spread of fake news; expresses concern over the implications of growing  instant journalism  triggered by the emergence of internet &amp; social media expansion

(1/2)

 ",1
"Union Minister PiyushGoyal launches India-Australia Economic Strategy Report; says there is tremendous scope for Australian investment into India

 ",1
"The prime goal of Students Science Village is to make students from rural areas familiar about India's achievements in frontier areas of Science &amp; Technology. 

Theme School Science for Sustainability

IISF2020 AatmaNirbharBharat ",1
"COVID19India updates

 Total recovered cases (95,20,827) more than 30 times the number of active cases (3,13,831)

 31,087 new recoveries in the last 24 hours against 22,890 new cases; recovery rate increases to 95.40%

Unite2FightCorona 

 ",1
"Western disturbance likely to cause light rain/snow over Western Himalayan region on 20th &amp; 21st December, 2020.

No significant rainfall likely over remaining parts of the country during the week.

(2/2)

Details ",1
"Weather forecast ️

Cold wave to severe cold wave conditions would occur over Punjab, Haryana, Chandigarh &amp; Delhi, north Rajasthan and northwest Uttar Pradesh during next 2 days and abate thereafter

(1/2)

Details ",1
"Prime Minister narendramodi to deliver keynote address at ASSOCHAM Foundation Week 2020 on 19th December, 2020 via video conferencing

ASSOCHAM4India 

 ️",1
"Farmer Producer Organisations from across the country met Agriculture Minister nstomar yesterday and narrated the benefits of the FarmActs2020 

AatmaNirbharKrishi 

 ",1
"Haldibari   Chilahati rail link jointly inaugurated by PM narendramodi and PM of Bangladesh, Sheikh Hasina during India-Bangladesh virtual bilateral summit to immensely help in boosting people to people contact and economic activity in the region

",1
"Union Minister DVSadanandGowda inaugurates Annual Summit of Organisation of Pharmaceutical Producers of India

Contribution of Indian pharmaceutical sector has been reinforced during the COVID-19 pandemic year Union Minister DVSadanandGowda 

 ",1
"India and UK are looking at possibilities of trade in goods &amp; services and investments being a part of enhanced trade partnership Union Minister PiyushGoyal while addressing CII's Session on Post-Brexit UK and India

 ",1
"Union Minister prahladspatel chairs meeting of National Museum Institute Society; reviews proposal of setting up Indian Institute of Heritage

 ",1
"Delhi Postal Circle makes special arrangements for acceptance of Christmas / New Year Greetings mail

 ",1
"Union Agriculture Minister nstomar in a letter addressed to farmers of the country, reiterates that Government is ready to give a written assurance regarding the MSP

AatmaNirbharKrishi FarmBills2020 FarmActs2020 

AgriGoI 

Read the letter here ",1
"Defence Acquisition Council headed by Defence Minister rajnathsingh approves proposals to procure equipment required by the Indian Armed Forces worth  27,000 crore from domestic industry

SpokespersonMoD 

 ",1
"Government finalises GPS-based toll collection system to ensure seamless movement of vehicles across the country

Using GPS technology for toll collection, the toll income in next five years will be  1,34,000 crore Union Minister nitin_gadkari 

 ",1
"Yogasana is an integral and important component of Yoga, which is psycho-physical in nature and popular across the globe for its efficacy in fitness and general wellness Union Minister shripadynaik 

(2/2)

 ",1
".moayush and YASMinistry announce the formal recognition of Yogasana as a competitive sport 

Sports discipline of Yogasana likely to have 51 medals in 4 events &amp; 7 categories

(1/2)

 ",1
"  Mission Accomplished!   

isro successfully launches PSLVC50  from Satish Dhawan Space Centre, Sriharikota 

CMS01 ️ successfully injected into orbit 

ISRO ",1
"Prime Minister narendramodi, Prime Minister of Bangladesh, Sheikh Hasina, hold a virtual summit 

Both sides hold comprehensive discussions on all aspects of bilateral relations, and exchanged views on regional &amp; international issues

Joint Statement  ",1
"Experience science virtually in the Mega Science Festival IISF2020

Theme  Promotion of AtmanirbharBharat and Global Welfare through Science, Technology &amp; Innovation

 ️ 22 to 25th December 2020 ",1
"List of MoUs/Agreements signed during the India-Bangladesh virtual summit

 ",1
"Relaxation on conditions of import of onions into India to counter high market prices extended up to 31st January, 2021

Relaxation only on onions meant for consumption, subject to certain conditions

AgriGoI 

Details ",1
"India strengthens its commitment to Clean Sport, contributes $1 million to World Anti-Doping Agency (WADA) for scientific research which will allow WADA to develop innovative anti-doping testing and detection methods

 ",1
"Text of Prime Minister narendramodi's remarks at the India-Bangladesh virtual bilateral summit

 ",1
.moayush has done a commendable job in terms of creating a perfect platform to launch Yogasana as a competitive sport. The aim and objective of any sport is to be included in Olympics but this is a beginning of a long journey Sports Minister KirenRijiju ,1
"There is an automation scoring system for yogasana competitions which is very unique. Document containing rules &amp; regulations and syllabus of yogasana competitions prepared to lay it down as a competitive sport Secretary, moayush ",1
"Government of India took the decision to promote yogasana as a competitive sport after extensive consultations over the last 3-4 years. National Yoga Sports Federation (NYSF) recognised as a National Sports Federation for promotion &amp; development of Yogasana Secretary, moayush ",1
"Hunar Haat being organised at Rampur, Uttar Pradesh from 18th to 27th December, 2020

Cultural programmes on the theme of  Jaan Bhi, Jahaan Bhi , to be presented every day by renowned artists Union Minister naqvimukhtar 

 ",1
" LIVE NOW 

Union Ministers shripadynaik and KirenRijiju to address a press conference on Yogasana as a Competitive Sport

 National Media Centre, New Delhi

  

 
 

",1
"Over 10 lakh cases worth settlement value of nearly  3227.99 crore disposed of in last National Lok Adalat of the year 2020 organised through both virtual and physical mode

Details ",1
Bangladesh is a significant pillar of India s 'Neighborhood First policy'. To strengthen relations with Bangladesh has been a priority for me since the first day PM narendramodi at the India-Bangladesh virtual summit ,1
"Swarna Jayanti Fellow, Professor Chandra Shekhar Sharma, from IITHyderabad to work on Metal CO2 battery which can reduce payload mass &amp; launch costs of planetary missions

 ",1
"Planetary wave from the North Atlantic capable of derailing the Indian monsoon on which the Indian economy is heavily dependent Study

IndiaDST 

 ",1
"Experience science virtually in the Mega Science Festival - IISF2020

Information on various activities related to the Science Festival and registration of partners is available on the IISF website 

  ",1
"COVID19India updates

 Active caseload of 3,22,366 consists of just 3.24% of total positive cases

 33,291 new recoveries in the last 24 hours against 24,010 new cases; recovery rate improves to 95.31%

Unite2FightCorona 

 ",1
" LIVE at 1230 PM 

Union Ministers shripadynaik and KirenRijiju to address a press conference on Yogasana as a Competitive Sport

 National Media Centre, New Delhi

  

 
 ",1
"CEO, prasarbharati Shashi Shekhar Vempati  elected Vice President of Asia Pacific Broadcasting Union (ABU)

Read details ",1
"The first session of JEEMain2021 to be held from February 23rd - 26th, 2021

JEE (Main) Examination-2021 to be conducted in 13 languages

2/2

 ",1
"Union Education Minister DrRPNishank makes several announcements on JEE (Main) Examination-2021

 JEE (Main) Examination- 2021 to be conducted in four sessions (Feb, March, April and May)

(1/2)

 ",1
"Union Home Secretary Ajay Kumar Bhalla addresses the valedictory session of the 2nd Conference on Good Practices in CCTNS and ICJS organized by NCRB as Chief Guest

 ",1
"Maintenance allowance of Rs 20,000 to be released under Prime Minister s Special Scholarship Scheme (PMSSS) by AICTE

AICTE_INDIA extends support to J&amp;K and Ladakh students by releasing Rs 20,000 as maintenance allowance

 ",1
"Union Minister of Jal Shakti gssjodhpur reviews progress made under National Hydrology Project in its mid-term

 ",1
"Passing Out Ceremony of the 70th (2018) Batch of IRS (C&amp;CE) Officers

 ",1
"Major Dhyan Chand National Stadium to get 6 world-class squash courts

 The project has been sanctioned at a cost of Rs. 5.52 crores across an area of 750 square metres and has an estimated completion time of 6 months.

 ",1
"MSP operations during Kharif Marketing Season 2020-21

About 44.32 Lakh farmers have benefitted from KMS procurement operations with MSP value of Rs. 73781.36 crore

 ",1
"Government of India and New Development Bank sign agreement for $1,000 million to provide support to AatmaNirbharBharat Abhiyan through MGNREG Scheme to support India s economic recovery from COVID-19

 ",1
"Steel Authority of India Limited SAILsteel has been awarded with the prestigious Golden Peacock Environment Management Award for the year 2020 in the Steel Sector by the Institute of Directors

 ",1
".tribesindia continues expanding its range by launching more new products. This week, 20 more impactful, immunity products have been added to Tribes India range.

Do check out 

 ",1
"278 lakh households provided tap water connections under jaljeevan_ 

 At present 6.01 Crore rural households are getting potable water in their households through taps. 

 ",1
"Cabinet approves National Security Directive on Telecommunication sector, under the provisions, in order to maintain integrity of supply chain security, govt will declare a list of trusted sources, products for the benefit of telecom service providers Union Minister rsprasad ",1
"Cabinet approves MoU between India &amp; USA for exchange of information in areas of mutual interest in the electricity sector.

MoU will help in improving regulatory &amp; policy framework for developing efficient whole sale power market. 

CabinetDecisions 

 ",1
"Cabinet approves revised cost estimate of North Eastern Region Power System Improvement Project for six States for strengthening of the Intra-State Transmission and Distribution Systems

 ",1
Power Grid is consolidating transmission &amp; distribution network of six states in northeast with 2100kms of new transmission lines &amp; 2000kms of new distribution lines. This will help with more availability &amp; quality of power supply in these states Union Minister PrakashJavdekar ,1
"Cabinet approves Auction of spectrum

Read details 

CabinetDecisions",1
"Cabinet has resolved that spectrum will be auctioned. The total spectrum will be 2251.25 MHz and the proposed auction of spectrum would be in the band of 700 MHz, 800 MHz, 900 MHz, 1800 MHz, 2100 MHz, 2300 MHz and 2500 MHz frequency bands Union Minister rsprasad ",1
"Decision will benefit the five crore sugarcane farmers (Ganna Kisan) and their dependents, as well as the five lakh workers employed in the sugar mills and related ancillary activities 2/2

Details ",1
"Cabinet approves assistance of about Rs. 3,500 crore for sugarcane farmers (Ganna Kisan)

This assistance would be directly credited into farmers  accounts 1/2

Details ",1
" 5361 crore subsidy to be transferred to farmers' accounts within a week

 18,000 crore earned from sugar export and subsidy worth   3500 crore will also be directly transferred to the bank accounts of farmers Union Min. PrakashJavdekar 

CabinetDecisions ",1
"Today cabinet has taken a historic decision to help farmers directly, by putting money of subsidy into their bank account. The subsidy will be given on 60 lakh tons of sugar exports at the rate of   6000 per ton Union Minister PrakashJavdekar 

CabinetDecisions ",1
"LIVE Now

Cabinet briefing by Union Ministers rsprasad and PrakashJavdekar at National Media Centre in NewDelhi

Watch
 
 

",1
"Speaking at the summit PrakashJavdekar announced that India will set up a special pavilion at cannes in 2022 as Cannes Film Festival celebrates 75 years; also announced that India will host a Global Media and Film Summit next year. 2/2

 ",1
"Time for our Animation, Visual Effects, Gaming and Comic (AVGC) experts to work for Indian films Union Minister PrakashJavdekar while addressing the FollowCII Big Picture Summit (1/2)

 ",1
" LIVE at 3 pm 

Cabinet briefing by Union Ministers rsprasad and PrakashJavdekar at National Media Centre in NewDelhi

Watch at 
 
 ",1
"COVID19India updates

 Active caseload continues to decline 3.32 lakh, comprises 3.34% of total positive cases

 33,813 recoveries in the last 24 hours against 26,382 confirmed cases; recovery rate increases to 95.21%. 

Unite2FightCorona 

 ",1
"Successful States also get additional financial assistance for Capital Expenditure

11 States have already completed reforms in atleast one sector 2/2

 ",1
"Deadline for states to implement citizen centric reforms extended till 15th February 2021

States to get additional borrowing permission on completion of reforms 1/2

 ",1
"We must realize that media &amp; entertainment are entirely private driven just like IT Industry; we must focus &amp; felicitate initiatives with less of regulation &amp; more of facilitation Secretary, Ministry of I&amp;B Amit Khare at CII Big Picture Summit 2020

",1
"India is one of the largest markets in the world for mobile and smart phones and opportunity exists for bringing broadcasting to smartphones directly CEO prasarbharati, shashidigital addresses at CII Big Picture Summit 2020

",1
Year 2022 will be 75 years of independence and 75 years of cannes. It will be celebrated at a different scale with a special pavilion at the CannesFilmFestival; India will also hold a Global Media and Film Summit next year Union Minister PrakashJavdekar ,1
"Prime Minister narendramodi pays tribute to the Indian Army soldiers who sacrificed their lives in the 1971 war &amp; led India to a glorious victory.

VijayDiwas2020 ",1
"Text of PM narendramodi's address at foundation stone laying ceremony of several development projects in Kutch, Gujarat

 ",1
"The Farm Acts have been welcomed in States across the country Agriculture Minister nstomar  

Bharatiya Kisan Union (Kisan) from UP supports the FarmActs; Government willing to continue dialogue with genuine Farm Unions

 ",1
"India s overall exports (Merchandise and Services combined) in April-November 2020-21* are estimated to be USD 304.25 Billion, exhibiting a negative growth of (-) 14.03per cent over the same period last year.

 ",1
"Integrated database concepts like the CCTNS and ICJS indispensable to realize the dream of New India Minister of State (Home) kishanreddybjp while addressing 2nd Conference on  Good Practices in CCTNS &amp; ICJS 

 ",1
"Postal Department confers Meghdoot awards to Postal Employees for their achievements in 2019-20

The department signs MOU with CSC SPV to provide a one-stop solution for all e-Governance services 

 ",1
"Union Minister prahladspatel holds preparatory meeting to finalize programs and projects for Commemoration of 125th Birth Anniversary of Netaji Subhash Chandra Bose

 ",1
"Industry &amp; Government have to partner to ensure that we reach our $5 trillion target by 2025 Union Minister PiyushGoyal at ICC s Annual Plenary Session

 ",1
"APEDA organizes workshop on  Opportunities in Export of Organic Basmati Rice, Value Addition and Product Diversification 

During 2019-20, India exported 4.45 million tonne (MT) of Basmati Rice with value of US $ 4331 Million.

 ",1
"Minister of State Education SanjayDhotreMP virtually addresses the KVS Foundation Day-2020

 ",1
"Finance Minister nsitharaman chairs 23rd meeting of the Financial Stability and Development Council

The meeting reviewed the major macroeconomic developments and Financial Stability issues (global and domestic)

 ",1
"Drugs Controller General of India has granted clearance for clinical trial for one more candidate vaccine from India, this vaccine unlike others can be maintained at normal cold chain temperature Member, Health NITIAayog ",1
".adgpi in partnership with the Society of Indian Defence Manufacturers held a one day Webinar on 14 December 2020 on  Agile EME  Facilitating Boots on Ground through Aggressive Industrial Outreach .

 ",1
"Guidelines for estimation of electrical &amp; non-electrical cold chain equipment &amp; their strengthening issued.

29,000 cold chain points, 240 walk-in coolers, 70 walk-in freezers, 45,000 ice-lined refrigerators, 41,000 deep freezers &amp; 300 solar refrigerators to be used MoHFW_INDIA ",1
"A Multi-Level Governance Mechanism have been set up in the nation to monitor the work related to COVID19 vaccination.

 23 Ministries/Departments of Govt &amp; States have been identified and assigned roles for vaccine-roll out Secretary, 
MoHFW_INDIA ",1
"If we talk about India's recovery rate, our recovery rate is more than 95 % (95.12% ) Secretary, MoHFW_INDIA at COVID19 media briefing 

 ",1
"India's Case Fatality Rate (CFR) is also amongst the lowest in the world. At present, India's CFR is 1.45%, whereas globally it is 2.26% Secretary, MoHFW_INDIA

 ",1
"Major highlights of this week

 Recovered cases more than 94 lakhs 
 Active cases are 3.4 lakhs 
 More than 15.55 crore tests conducted 
 Cumulative positivity rate &amp; daily positivity rate stands at 6.37% &amp; 3.00% respectively  Secretary, MoHFW_INDIA ",1
"Atmanirbharta or self-reliance is deeply cultural, made up of three pillars of Atmavishwas, Atmasamman and Atmachintan and festivals like IISF2020 have to convey these cultural aspects very strongly Secy, IndiaDST at Curtain Raiser of IISF2020 

",1
"A holistic approach is required, that ensures a balance, to achieve India's development goals while keeping sustainability at its core Union Minister HardeepSPuri while speaking at the inaugural session of 12th GRIHA virtual summit. 

 ",1
".QualityCouncil launches recognition scheme for Hygiene Rating Audit Agencies

Scheme aims to allow consumers to make informed choices pertaining to food outlets where they eat by encouraging food businesses to improve hygiene &amp; safety standards.

 ",1
"DakPay is double strength of service offerings in the form of online payments and home delivery of financial services Union Minister rsprasad while speaking at the launch. (2/2)

 ",1
"India Post Payments Bank launches digital payments  services  DakPay .

The App is launched as part of its ongoing efforts to provide digital financial inclusion at the last mile across India. (1/2)

 ",1
" LIVE Now

Press Briefing on the action taken, preparedness and updates on COVID19 at National Media Centre, NewDelhi

  
 
 

",1
The Hybrid Renewable Energy Park in the district of Kutch in Gujarat will be the world's largest renewable energy generation park PM narendramodi ,1
"Finance commissions and local bodies should encourage green buildings through tax incentives Vice President MVenkaiahNaidu while speaking at the virtual inauguration of the 12th GRIHA (Green Rating for Integrated Habitat Assessment) Summit. 

 ",1
"Indian Meteorological Society &amp; North Eastern Space Applications Centre organises 4-day virtual symposium on Tropical Meteorology (TROPMET-2020)

 ",1
"Sale of many local products surpasses the Diwali of last year along with an increase of over 700 to 900 percent in the sale of many agro products against last Diwali

Sale of food and fabric items increases upto ten times. (2/2)

 ",1
".minmsme reports record increase in sale of khadi &amp; other village industry products during the Diwali festival in 2020

kvicindia registers record sale of more than  1 crore per day multiple times at Delhi CP sales outlet in Oct-Nov, 2020 (1/2)

 ",1
"Focal areas in NFHS-5 includes expanded domains of child immunization, micro-nutrients to children, menstrual hygiene, non-communicable diseases, expanded age ranges for measuring hypertension &amp; diabetes among everyone aged 15 years &amp; above (2/2)

 ",1
"Union Minister drharshvardhan releases factsheets of key indicators on population, reproductive and child health, family welfare, nutrition and others for 22 States/UTs of the first Phase of the 2019-20 National Family Health Survey (NFHS-5) (1/2)

 ",1
" 34,477 recoveries in the last 24 hours against 22,065 new confirmed cases; recovery rate further escalated to 95.12%.

 74.24% of the new recovered cases are observed to be concentrated in 10 States/UTs (2/2)

Unite2FightCorona 

 ",1
"COVID19India updates

 India registers landmark achievement National recovery rate crosses 95%, one of the highest in the world 

 Active caseload contracts to 3.39 lakhs; comprises 3.43% of total positive cases (1/2)

Unite2FightCorona 

 ",1
" LIVE at 4 pm

Press Briefing on the action taken, preparedness and updates on COVID19 at National Media Centre, NewDelhi

  
 
 ",1
"Prime Minister narendramodi condoles the passing away of Roddam Narasimha. 

 ",1
"Prime Minister narendramodi pays tributes to Sardar Vallabhbhai Patel on his punya tithi. 

 ",1
